,region,constituency,name,pr_ann_trend
184,184,,E14001247,0.0844031572341919
185,185,,E14001248,0.0
186,186,,E14001249,0.07950247824192047
187,187,,E14001250,0.06959549337625504
188,188,,E14001251,0.0
189,189,,E14001252,0.0
190,190,,E14001253,0.06314864009618759
191,191,,E14001254,0.06601136922836304
192,192,,E14001255,0.0
193,193,,E14001256,0.07360590994358063
194,194,,E14001257,0.06514085829257965
195,195,,E14001258,0.07459632307291031
196,196,,E14001259,0.0
197,197,,E14001260,0.0
198,198,,E14001261,0.0
199,199,,E14001262,0.0
200,200,,E14001263,0.09497985988855362
201,201,,E14001264,0.06802058219909668
202,202,,E14001265,0.0
203,203,,E14001266,0.06886335462331772
204,204,,E14001267,0.06237305700778961
205,205,,E14001268,0.06937120854854584
206,206,,E14001269,0.08209123462438583
207,207,,E14001270,0.06582345813512802
208,208,,E14001271,0.0
209,209,,E14001272,0.06737878918647766
210,210,,E14001273,0.06051533296704292
211,211,,E14001274,0.0
212,212,,E14001275,0.0
213,213,,E14001276,0.0
214,214,,E14001277,0.09458278119564056
215,215,,E14001278,0.06889396905899048
216,216,,E14001279,0.0
217,217,,E14001280,0.07409361004829407
218,218,,E14001281,0.0925612524151802
219,219,,E14001282,0.06678882241249084
220,220,,E14001283,0.06420619785785675
221,221,,E14001284,0.06599488109350204
222,222,,E14001285,0.08978242427110672
223,223,,E14001286,0.10888873785734177
224,224,,E14001287,0.09291637688875198
225,225,,E14001288,0.07290878146886826
226,226,,E14001289,0.06667430698871613
227,227,,E14001290,0.0
228,228,,E14001291,0.08436177670955658
229,229,,E14001292,0.06104201450943947
230,230,,E14001293,0.0
231,231,,E14001294,0.08398419618606567
232,232,,E14001295,0.0
233,233,,E14001296,0.0
234,234,,E14001297,0.0
235,235,,E14001298,0.061987780034542084
236,236,,E14001299,0.13333511352539062
237,237,,E14001300,0.06179308518767357
238,238,,E14001301,0.0
239,239,,E14001302,0.0
240,240,,E14001303,0.0
241,241,,E14001304,0.10898357629776001
242,242,,E14001305,0.0
243,243,,E14001306,0.0
244,244,,E14001307,0.0
245,245,,E14001308,0.11028418689966202
246,246,,E14001309,0.07862630486488342
247,247,,E14001310,0.06714262068271637
248,248,,E14001311,0.06749062985181808
249,249,,E14001312,0.07126861065626144
250,250,,E14001313,0.0
251,251,,E14001314,0.07394471019506454
252,252,,E14001315,0.0
253,253,,E14001316,0.0765208750963211
254,254,,E14001317,0.110213503241539
255,255,,E14001318,0.14289747178554535
256,256,,E14001319,0.0
257,257,,E14001320,0.0760507881641388
258,258,,E14001321,0.0
259,259,,E14001322,0.0891261175274849
260,260,,E14001323,0.08086971193552017
261,261,,E14001324,0.0
262,262,,E14001325,0.08816072344779968
263,263,,E14001326,0.0
264,264,,E14001327,0.0
265,265,,E14001328,0.0
266,266,,E14001329,0.09961611032485962
267,267,,E14001330,0.10222421586513519
268,268,,E14001331,0.0
269,269,,E14001332,0.0
270,270,,E14001333,0.0
271,271,,E14001334,0.0
272,272,,E14001335,0.0781811848282814
273,273,,E14001336,0.0
274,274,,E14001337,0.0
275,275,,E14001338,0.10173472762107849
276,276,,E14001339,0.0
277,277,,E14001340,0.0968066155910492
278,278,,E14001341,0.0
279,279,,E14001342,0.06602605432271957
280,280,,E14001343,0.06919142603874207
281,281,,E14001344,0.07770977169275284
282,282,,E14001345,0.06948995590209961
283,283,,E14001346,0.06856772303581238
284,284,,E14001347,0.09087954461574554
285,285,,E14001348,0.0716915875673294
286,286,,E14001349,0.06906764954328537
287,287,,E14001350,0.09936481714248657
288,288,,E14001351,0.06776438653469086
289,289,,E14001352,0.09987093508243561
290,290,,E14001353,0.0
291,291,,E14001354,0.0
292,292,,E14001355,0.07083124667406082
293,293,,E14001356,0.08965479582548141
294,294,,E14001357,0.06512374430894852
295,295,,E14001358,0.07826193422079086
296,296,,E14001359,0.06721792370080948
297,297,,E14001360,0.07409772276878357
298,298,,E14001361,0.08361176401376724
299,299,,E14001362,0.0746937096118927
300,300,,E14001363,0.08759256452322006
301,301,,E14001364,0.0684492364525795
302,302,,E14001365,0.060163285583257675
303,303,,E14001366,0.08992475271224976
304,304,,E14001367,0.0
305,305,,E14001368,0.0685255229473114
306,306,,E14001369,0.07069122046232224
307,307,,E14001370,0.07032446563243866
308,308,,E14001371,0.07088031619787216
309,309,,E14001372,0.15304282307624817
310,310,,E14001373,0.1122913509607315
311,311,,E14001374,0.10674645006656647
312,312,,E14001375,0.06549002975225449
313,313,,E14001376,0.07879555970430374
314,314,,E14001377,0.0735994279384613
315,315,,E14001378,0.07071593403816223
316,316,,E14001379,0.0
317,317,,E14001380,0.07797965407371521
318,318,,E14001381,0.10124727338552475
319,319,,E14001382,0.07074470818042755
320,320,,E14001383,0.07840841263532639
321,321,,E14001384,0.06452023237943649
322,322,,E14001385,0.12026840448379517
323,323,,E14001386,0.08893603086471558
324,324,,E14001387,0.1253475546836853
325,325,,E14001388,0.08774389326572418
326,326,,E14001389,0.07889238744974136
327,327,,E14001390,0.05880146846175194
328,328,,E14001391,0.07989905029535294
329,329,,E14001392,0.077522873878479
330,330,,E14001393,0.06422654539346695
331,331,,E14001394,0.098890520632267
332,332,,E14001395,0.0837496966123581
333,333,,E14001396,0.0680922344326973
334,334,,E14001397,0.073457732796669
335,335,,E14001398,0.07746495306491852
336,336,,E14001399,0.10108636319637299
337,337,,E14001400,0.07610277086496353
338,338,,E14001401,0.06268108636140823
339,339,,E14001402,0.06169457361102104
340,340,,E14001403,0.0805850699543953
341,341,,E14001404,0.06987474858760834
342,342,,E14001405,0.06633889675140381
343,343,,E14001406,0.0
344,344,,E14001407,0.07177598774433136
345,345,,E14001408,0.0625099167227745
346,346,,E14001409,0.0
347,347,,E14001410,0.0
348,348,,E14001411,0.06586860865354538
349,349,,E14001412,0.06576354801654816
350,350,,E14001413,0.07568691670894623
351,351,,E14001414,0.0
352,352,,E14001415,0.10155397653579712
353,353,,E14001416,0.0
354,354,,E14001417,0.06844363361597061
355,355,,E14001418,0.08634058386087418
356,356,,E14001419,0.0
357,357,,E14001420,0.07709800451993942
358,358,,E14001421,0.0
359,359,,E14001422,0.13856986165046692
360,360,,E14001423,0.0865388885140419
361,361,,E14001424,0.13781994581222534
362,362,,E14001425,0.06145099923014641
363,363,,E14001426,0.11795848608016968
364,364,,E14001427,0.0
365,365,,E14001428,0.0745789036154747
366,366,,E14001429,0.0
367,367,,E14001430,0.0
368,368,,E14001431,0.0
369,369,,E14001432,0.0
370,370,,E14001433,0.0
371,371,,E14001434,0.0
372,372,,E14001435,0.0
373,373,,E14001436,0.07656922936439514
374,374,,E14001437,0.06853267550468445
375,375,,E14001438,0.0
376,376,,E14001439,0.0757632777094841
377,377,,E14001440,0.0683971494436264
378,378,,E14001441,0.07943599671125412
379,379,,E14001442,0.07429250329732895
380,380,,E14001443,0.13598108291625977
381,381,,E14001444,0.09311384707689285
382,382,,E14001445,0.0
383,383,,E14001446,0.10523419082164764
384,384,,E14001447,0.0677465870976448
385,385,,E14001448,0.0
386,386,,E14001449,0.08677637577056885
387,387,,E14001450,0.12102199345827103
388,388,,E14001451,0.07420019805431366
389,389,,E14001452,0.0
390,390,,E14001453,0.07632627338171005
391,391,,E14001454,0.06740054488182068
392,392,,E14001455,0.08521253615617752
393,393,,E14001456,0.07181774079799652
394,394,,E14001457,0.06532343477010727
395,395,,E14001458,0.06503445655107498
396,396,,E14001459,0.1004471480846405
397,397,,E14001460,0.08691462129354477
398,398,,E14001461,0.07355877757072449
399,399,,E14001462,0.06911696493625641
400,400,,E14001463,0.11638995260000229
401,401,,E14001464,0.07080523669719696
402,402,,E14001465,0.07051476836204529
403,403,,E14001466,0.08143898099660873
404,404,,E14001467,0.0
405,405,,E14001468,0.08530925959348679
406,406,,E14001469,0.0
407,407,,E14001470,0.07798216491937637
408,408,,E14001471,0.06695432215929031
409,409,,E14001472,0.10172919929027557
410,410,,E14001473,0.07465832680463791
411,411,,E14001474,0.07489335536956787
412,412,,E14001475,0.11864157766103745
413,413,,E14001476,0.06516442447900772
414,414,,E14001477,0.06992428749799728
415,415,,E14001478,0.07739842683076859
416,416,,E14001479,0.07834649085998535
417,417,,E14001480,0.0633268654346466
418,418,,E14001481,0.06205163151025772
419,419,,E14001482,0.09005966782569885
420,420,,E14001483,0.07307998090982437
421,421,,E14001484,0.1120469942688942
422,422,,E14001485,0.09275568276643753
423,423,,E14001486,0.11734633892774582
424,424,,E14001487,0.061091553419828415
425,425,,E14001488,0.07271309942007065
426,426,,E14001489,0.06442750990390778
427,427,,E14001490,0.07352284342050552
428,428,,E14001491,0.12118002772331238
429,429,,E14001492,0.0
430,430,,E14001493,0.07979082316160202
431,431,,E14001494,0.06353268027305603
432,432,,E14001495,0.1113673746585846
433,433,,E14001496,0.06772982329130173
434,434,,E14001497,0.05774584040045738
435,435,,E14001498,0.09003511816263199
436,436,,E14001499,0.10057271271944046
437,437,,E14001500,0.0
438,438,,E14001501,0.08350374549627304
439,439,,E14001502,0.0
440,440,,E14001503,0.06358781456947327
441,441,,E14001504,0.12854379415512085
442,442,,E14001505,0.0
443,443,,E14001506,0.08951906114816666
444,444,,E14001507,0.0
445,445,,E14001508,0.0980151817202568
446,446,,E14001509,0.10196107625961304
447,447,,E14001510,0.09265362471342087
448,448,,E14001511,0.09961448609828949
449,449,,E14001512,0.0612962581217289
450,450,,E14001513,0.07636143267154694
451,451,,E14001514,0.0869731605052948
452,452,,E14001515,0.09506308287382126
453,453,,E14001516,0.0663776844739914
454,454,,E14001517,0.09592348337173462
455,455,,E14001518,0.06703202426433563
456,456,,E14001519,0.0675843134522438
457,457,,E14001520,0.07891472429037094
458,458,,E14001521,0.08366385102272034
459,459,,E14001522,0.0787922590970993
460,460,,E14001523,0.07691898941993713
461,461,,E14001524,0.07710080593824387
462,462,,E14001525,0.0
463,463,,E14001526,0.0813005119562149
464,464,,E14001527,0.07028396427631378
465,465,,E14001528,0.0
466,466,,E14001529,0.09072829782962799
467,467,,E14001530,0.06914845108985901
468,468,,E14001531,0.06746075302362442
469,469,,E14001532,0.0748213455080986
470,470,,E14001533,0.0850110873579979
471,471,,E14001534,0.0
472,472,,E14001535,0.0
473,473,,E14001536,0.08401813358068466
474,474,,E14001537,0.0
475,475,,E14001538,0.07652071118354797
476,476,,E14001539,0.08816389739513397
477,477,,E14001540,0.07960382103919983
478,478,,E14001541,0.07231331616640091
479,479,,E14001542,0.08706776797771454
480,480,,E14001543,0.07294253259897232
481,481,,E14001544,0.07189527899026871
482,482,,E14001545,0.09583913534879684
483,483,,E14001546,0.06251455843448639
484,484,,E14001547,0.0
485,485,,E14001548,0.1059277206659317
486,486,,E14001549,0.0742025375366211
487,487,,E14001550,0.0
488,488,,E14001551,0.0
489,489,,E14001552,0.11388956010341644
490,490,,E14001553,0.0
491,491,,E14001554,0.0899466872215271
492,492,,E14001555,0.07523487508296967
493,493,,E14001556,0.0
494,494,,E14001557,0.0
495,495,,E14001558,0.0
496,496,,E14001559,0.0
497,497,,E14001560,0.08116438239812851
498,498,,E14001561,0.10484907031059265
499,499,,E14001562,0.07704134285449982
500,500,,E14001563,0.0
501,501,,E14001564,0.09349247813224792
502,502,,E14001565,0.0
503,503,,E14001566,0.07891177386045456
504,504,,E14001567,0.0694245919585228
505,505,,E14001568,0.0
506,506,,E14001569,0.06208048388361931
507,507,,E14001570,0.07199463248252869
508,508,,E14001571,0.06722617149353027
509,509,,E14001572,0.09651732444763184
510,510,,E14001573,0.06638203561306
511,511,,E14001574,0.0
512,512,,E14001575,0.08992470055818558
513,513,,E14001576,0.0
514,514,,E14001577,0.11825669556856155
515,515,,E14001578,0.059258654713630676
516,516,,E14001579,0.08082263916730881
517,517,,E14001580,0.15489672124385834
518,518,,E14001581,0.0
519,519,,E14001582,0.07553736120462418
520,520,,E14001583,0.1712922304868698
521,521,,E14001584,0.09410499781370163
522,522,,E14001585,0.10972508788108826
523,523,,E14001586,0.0
524,524,,E14001587,0.0886061042547226
525,525,,E14001588,0.07213565707206726
526,526,,E14001589,0.0
527,527,,E14001590,0.060662172734737396
528,528,,E14001591,0.0828341394662857
529,529,,E14001592,0.07472897320985794
530,530,,E14001593,0.07322978973388672
531,531,,E14001594,0.07669457793235779
532,532,,E14001595,0.0
533,533,,E14001596,0.0
534,534,,E14001597,0.07974222302436829
535,535,,E14001598,0.1002756878733635
536,536,,E14001599,0.0
537,537,,E14001600,0.07153111696243286
538,538,,E14001601,0.07761518657207489
539,539,,E14001602,0.09589308500289917
540,540,,E14001603,0.08186881244182587
541,541,,E14001604,0.0
542,542,,E14001605,0.07241461426019669
543,543,,N05000001,0.10098506510257721
544,544,,N05000002,0.0
545,545,,N05000003,0.09611693024635315
546,546,,N05000004,0.09313628077507019
547,547,,N05000005,0.0968727245926857
548,548,,N05000006,0.10641087591648102
549,549,,N05000007,0.11552727222442627
550,550,,N05000008,0.10867618024349213
551,551,,N05000009,0.09062517434358597
552,552,,N05000010,0.09817621856927872
553,553,,N05000011,0.09549124538898468
554,554,,N05000012,0.10265327990055084
555,555,,N05000013,0.0
556,556,,N05000014,0.0901985913515091
557,557,,N05000015,0.10086815804243088
558,558,,N05000016,0.0965011939406395
559,559,,N05000017,0.09072980284690857
560,560,,N05000018,0.11487586796283722
561,561,,S14000021,0.138762965798378
562,562,,S14000027,0.1165098324418068
563,563,,S14000045,0.09914247691631317
564,564,,S14000048,0.15358176827430725
565,565,,S14000051,0.08795434981584549
566,566,,S14000060,0.06651855260133743
567,567,,S14000061,0.06637458503246307
568,568,,S14000062,0.06575564295053482
569,569,,S14000063,0.12376062572002411
570,570,,S14000064,0.12119552493095398
571,571,,S14000065,0.13264480233192444
572,572,,S14000066,0.09171043336391449
573,573,,S14000067,0.20720234513282776
574,574,,S14000068,0.11149062216281891
575,575,,S14000069,0.10751908272504807
576,576,,S14000070,0.0
577,577,,S14000071,0.09587868303060532
578,578,,S14000072,0.1348186582326889
579,579,,S14000073,0.14666900038719177
580,580,,S14000074,0.1375611275434494
581,581,,S14000075,0.0
582,582,,S14000076,0.10855980217456818
583,583,,S14000077,0.13264495134353638
584,584,,S14000078,0.0
585,585,,S14000079,0.0
586,586,,S14000080,0.10033352673053741
587,587,,S14000081,0.10429321974515915
588,588,,S14000082,0.0
589,589,,S14000083,0.11605838686227798
590,590,,S14000084,0.0
591,591,,S14000085,0.14576001465320587
592,592,,S14000086,0.1409611701965332
593,593,,S14000087,0.0
594,594,,S14000088,0.0
595,595,,S14000089,0.0
596,596,,S14000090,0.09193752706050873
597,597,,S14000091,0.0704595074057579
598,598,,S14000092,0.12963414192199707
599,599,,S14000093,0.17264491319656372
600,600,,S14000094,0.1832757592201233
601,601,,S14000095,0.11309599876403809
602,602,,S14000096,0.08537252247333527
603,603,,S14000097,0.14766158163547516
604,604,,S14000098,0.10827415436506271
605,605,,S14000099,0.12191183865070343
606,606,,S14000100,0.08679154515266418
607,607,,S14000101,0.1560041606426239
608,608,,S14000102,0.14596512913703918
609,609,,S14000103,0.12878310680389404
610,610,,S14000104,0.13019216060638428
611,611,,S14000105,0.18560926616191864
612,612,,S14000106,0.1685856133699417
613,613,,S14000107,0.14346922934055328
614,614,,S14000108,0.09453011304140091
615,615,,S14000109,0.14970868825912476
616,616,,S14000110,0.14007224142551422
617,617,,S14000111,0.09055352210998535
618,618,,W07000081,0.16596318781375885
619,619,,W07000082,0.083963543176651
620,620,,W07000083,0.11628313362598419
621,621,,W07000084,0.14237770438194275
622,622,,W07000085,0.12970486283302307
623,623,,W07000086,0.16017723083496094
624,624,,W07000087,0.15758532285690308
625,625,,W07000088,0.1451742947101593
626,626,,W07000089,0.0
627,627,,W07000090,0.14463268220424652
628,628,,W07000091,0.0
629,629,,W07000092,0.14900760352611542
630,630,,W07000093,0.13724535703659058
631,631,,W07000094,0.09106328338384628
632,632,,W07000095,0.0942104235291481
633,633,,W07000096,0.15149933099746704
634,634,,W07000097,0.20195703208446503
635,635,,W07000098,0.1880204677581787
636,636,,W07000099,0.15730255842208862
637,637,,W07000100,0.13688594102859497
638,638,,W07000101,0.10779387503862381
639,639,,W07000102,0.10969454050064087
640,640,,W07000103,0.17804427444934845
641,641,,W07000104,0.11595303565263748
642,642,,W07000105,0.13489922881126404
643,643,,W07000106,0.15508370101451874
644,644,,W07000107,0.15794312953948975
645,645,,W07000108,0.0
646,646,,W07000109,0.12883079051971436
647,647,,W07000110,0.15374092757701874
648,648,,W07000111,0.08135497570037842
649,649,,W07000112,0.1136426255106926
